Method,Target_Feature,Effect_Size,AUC_Mean,AUC_Std,Delta_AUC,Normalized_Delta,RSD_QC,RSD_Pat,AUC_Raw_Mean,RSD_QC_Raw
INSOC,15,0.022,0.48148148148148145,0.1756820922315766,-0.009259259259259245,-0.42087540174472016,7.944661158110853,13.409670315106887,0.4907407407407407,30.48030659946083
INSOC,16,0.022,0.5,0.15101394842870455,0.003086419753086489,0.14029180058157675,8.064028779994272,18.784750178015422,0.4969135802469135,35.6406719934226
INSOC,17,0.022,0.5308641975308641,0.19220243798691686,0.024691358024691246,1.1223344046525838,3.590162471825733,10.240828046960909,0.5061728395061729,23.1023523310738
INSOC,18,0.022,0.478395061728395,0.18039060736052417,-0.018518518518518545,-0.8417508034894429,30.26179052601572,43.1087837988035,0.49691358024691357,51.931989871637775
INSOC,19,0.022,0.48456790123456783,0.17327986231627407,-0.006172839506172922,-0.280583601163151,14.968777127830304,31.005640200429983,0.49074074074074076,61.38349961491213
INSOC,20,0.022,0.5246913580246914,0.17443050803635549,0.0030864197530865445,0.14029180058157928,4.833377862606583,12.366758586819204,0.5216049382716048,23.27253935146643
INSOC,21,0.022,0.5493827160493827,0.1864667588517681,0.043209876543209846,1.9640852081420292,14.044868204333975,23.599075369745005,0.5061728395061729,57.027462171254314
INSOC,22,0.022,0.5216049382716049,0.2027662679710721,-0.015432098765432167,-0.7014590029078712,9.627189015451917,18.183857657567827,0.5370370370370371,23.062041349470633
INSOC,23,0.022,0.48148148148148145,0.19510469912690256,-0.009259259259259245,-0.42087540174472016,10.89490766619139,24.04521938289011,0.4907407407407407,39.89587676082198
INSOC,24,0.022,0.5030864197530864,0.17045310211708736,0.0030864197530864335,0.14029180058157423,8.848946964391422,15.135224382549486,0.5,28.89041707997307
INSOC,25,0.022,0.49074074074074076,0.17762338975232295,-0.0030864197530864335,-0.14029180058157423,15.34419675213118,18.258721637018912,0.4938271604938272,33.99107814630658
INSOC,26,0.022,0.5709876543209876,0.16149969693766825,0.033950617283950546,1.5432098063973065,10.646979618261105,18.541309822654334,0.5370370370370371,36.07572107612504
INSOC,27,0.022,0.49691358024691357,0.18212491965348063,0.003086419753086489,0.14029180058157675,37.872472550242684,43.497454890698855,0.4938271604938271,59.97262674574255
INSOC,28,0.022,0.4938271604938271,0.17606124317224273,-0.006172839506172811,-0.28058360116314596,28.041121078132157,28.931474632488204,0.4999999999999999,56.456872012447654
INSOC,29,0.022,0.4938271604938271,0.1765475264947542,-0.006172839506172922,-0.280583601163151,27.552390155913127,27.941042841509688,0.5,49.61038194674126
INSOC,30,0.022,0.49074074074074076,0.16666666666666666,0.0092592592592593,0.4208754017447227,118.25277711825836,95.80778308391245,0.48148148148148145,128.8599398887483
INSOC,0,0.0287,0.5925925925925924,0.1870278692289274,-0.012345679012345845,-0.43016301680079544,7.599877364060643,12.539796708945081,0.6049382716049383,9.168907954552049
INSOC,1,0.0287,0.4722222222222222,0.20073595730258148,-0.009259259259259245,-0.32262226260059174,14.826430790118907,15.464528966428102,0.48148148148148145,33.77667483416764
INSOC,2,0.0287,0.6512345679012346,0.1193770346037884,0.021604938271605034,0.7527852794013852,4.5808182913163575,11.516883590259752,0.6296296296296295,11.816788244580854
INSOC,3,0.0287,0.5524691358024693,0.17492132488030562,0.0092592592592593,0.3226222626005937,5.543297975992333,11.972875685192758,0.54320987654321,14.581531813810592
INSOC,4,0.0287,0.6604938271604939,0.1919048340334545,-0.01851851851851849,-0.6452445252011835,7.602586936233682,11.737211742532807,0.6790123456790124,8.4158085563581
INSOC,5,0.0287,0.5216049382716049,0.17162270091923265,0.006172839506172756,0.2150815084003919,7.693354735570218,11.609859337055296,0.5154320987654322,18.620262298166132
INSOC,6,0.0287,0.5308641975308642,0.18399825383689977,0.024691358024691357,0.8603260336015792,10.490666073490463,14.335485522934249,0.5061728395061729,34.90798298314577
INSOC,7,0.0287,0.4444444444444444,0.16197088596792505,-0.037037037037037035,-1.290489050402369,26.5653515936725,36.533487455264996,0.48148148148148145,30.510963333447922
INSOC,8,0.0287,0.5216049382716049,0.17943755374998313,0.024691358024691357,0.8603260336015792,6.4768861363960735,13.904212231910273,0.49691358024691357,25.9828561574089
